latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.646748,77.2748,231.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),visibility (m),sunshine_duration (s),relative_humidity_2m (%),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2025-02-10T23:00,17.2,24140.00,0.00,81,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-11T00:00,16.5,24140.00,0.00,83,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-11T01:00,15.6,24140.00,0.00,87,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-11T02:00,14.9,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-11T03:00,14.6,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-11T04:00,14.5,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-11T05:00,14.1,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-11T06:00,13.1,24140.00,0.00,96,0.00,2,0,0,2,0.0,0.0,0.0
2025-02-11T07:00,12.6,24140.00,0.00,98,0.00,26,2,0,24,7.0,1.0,6.0
2025-02-11T08:00,14.3,24140.00,3600.00,90,0.00,69,0,0,69,114.0,49.0,65.0
2025-02-11T09:00,18.0,24140.00,3600.00,73,0.00,40,0,0,40,300.0,185.0,115.0
2025-02-11T10:00,21.8,24140.00,3600.00,54,0.00,19,0,0,19,487.0,356.0,131.0
2025-02-11T11:00,24.7,24140.00,3600.00,36,0.00,1,0,0,1,625.0,482.0,143.0
2025-02-11T12:00,26.4,24140.00,3600.00,33,0.00,0,0,0,0,702.0,552.0,150.0
2025-02-11T13:00,27.5,24140.00,3600.00,29,0.00,1,0,1,0,708.0,558.0,150.0
2025-02-11T14:00,28.1,24140.00,3600.00,24,0.00,2,0,2,0,641.0,497.0,144.0
2025-02-11T15:00,27.8,24140.00,3600.00,25,0.00,17,0,17,0,505.0,373.0,132.0
2025-02-11T16:00,26.2,24140.00,3600.00,35,0.00,12,0,12,0,324.0,210.0,114.0
2025-02-11T17:00,24.6,24140.00,3600.00,42,0.00,10,0,10,0,144.0,71.0,73.0
2025-02-11T18:00,24.5,24140.00,70.54,40,0.00,7,0,7,0,15.0,4.0,11.0
2025-02-11T19:00,22.7,24140.00,0.00,52,0.00,4,0,2,1,0.0,0.0,0.0
2025-02-11T20:00,21.2,24140.00,0.00,59,0.00,23,0,1,22,0.0,0.0,0.0
2025-02-11T21:00,20.2,24140.00,0.00,62,0.00,9,0,1,9,0.0,0.0,0.0
2025-02-11T22:00,19.0,24140.00,0.00,68,0.00,15,0,0,15,0.0,0.0,0.0
2025-02-11T23:00,17.8,24140.00,0.00,70,0.00,5,0,0,5,0.0,0.0,0.0
2025-02-12T00:00,17.4,24140.00,0.00,70,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T01:00,16.6,24140.00,0.00,70,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T02:00,16.1,24140.00,0.00,70,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T03:00,15.6,24140.00,0.00,68,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T04:00,15.2,24140.00,0.00,66,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T05:00,14.8,24140.00,0.00,66,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T06:00,14.3,24140.00,0.00,79,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T07:00,14.1,24140.00,0.00,77,0.00,0,0,0,0,8.0,1.0,7.0
2025-02-12T08:00,15.6,24140.00,3600.00,70,0.00,0,0,0,0,123.0,60.0,63.0
2025-02-12T09:00,17.9,24140.00,3600.00,60,0.00,0,0,0,0,318.0,212.0,106.0
2025-02-12T10:00,20.6,24140.00,3600.00,49,0.00,0,0,0,0,504.0,375.0,129.0
2025-02-12T11:00,23.4,24140.00,3600.00,37,0.00,0,0,0,0,643.0,499.0,144.0
2025-02-12T12:00,24.8,24140.00,3600.00,27,0.00,0,0,0,0,720.0,569.0,151.0
2025-02-12T13:00,25.1,24140.00,3600.00,26,0.00,0,0,0,0,728.0,578.0,150.0
2025-02-12T14:00,25.2,24140.00,3600.00,25,0.00,0,0,0,0,665.0,519.0,146.0
2025-02-12T15:00,24.9,24140.00,3600.00,25,0.00,0,0,0,0,537.0,405.0,132.0
2025-02-12T16:00,23.9,24140.00,3600.00,30,0.00,0,0,0,0,359.0,249.0,110.0
2025-02-12T17:00,22.7,24140.00,3600.00,35,0.00,0,0,0,0,160.0,86.0,74.0
2025-02-12T18:00,22.1,24140.00,45.42,40,0.00,0,0,0,0,18.0,4.0,14.0
2025-02-12T19:00,21.0,24140.00,0.00,45,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T20:00,20.0,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T21:00,19.3,24140.00,0.00,45,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-12T22:00,18.5,24140.00,0.00,45,0.00,2,0,0,2,0.0,0.0,0.0
2025-02-12T23:00,17.7,24140.00,0.00,44,0.00,2,0,0,2,0.0,0.0,0.0
2025-02-13T00:00,17.0,24140.00,0.00,45,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T01:00,16.3,24140.00,0.00,48,0.00,2,0,0,2,0.0,0.0,0.0
2025-02-13T02:00,15.7,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T03:00,15.1,24140.00,0.00,55,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T04:00,14.6,24140.00,0.00,57,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T05:00,14.2,24140.00,0.00,58,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T06:00,14.3,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T07:00,14.1,24140.00,0.00,63,0.00,0,0,0,0,9.0,2.0,7.0
2025-02-13T08:00,15.1,24140.00,3600.00,60,0.00,0,0,0,0,131.0,66.0,65.0
2025-02-13T09:00,17.0,24140.00,3600.00,54,0.00,0,0,0,0,330.0,222.0,108.0
2025-02-13T10:00,19.5,24140.00,3600.00,45,0.00,0,0,0,0,517.0,385.0,132.0
2025-02-13T11:00,21.7,24140.00,3600.00,36,0.00,2,0,0,2,659.0,513.0,146.0
2025-02-13T12:00,23.1,24140.00,3600.00,29,0.00,0,0,0,0,736.0,583.0,153.0
2025-02-13T13:00,24.0,24140.00,3600.00,25,0.00,0,0,0,0,741.0,589.0,152.0
2025-02-13T14:00,24.3,24140.00,3600.00,22,0.00,0,0,0,0,675.0,529.0,146.0
2025-02-13T15:00,24.0,24140.00,3600.00,24,0.00,0,0,0,0,543.0,410.0,133.0
2025-02-13T16:00,23.2,24140.00,3600.00,28,0.00,0,0,0,0,362.0,250.0,112.0
2025-02-13T17:00,22.0,24140.00,3600.00,36,0.00,0,0,0,0,162.0,88.0,74.0
2025-02-13T18:00,21.2,24140.00,293.35,43,0.00,0,0,0,0,18.0,5.0,13.0
2025-02-13T19:00,20.2,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T20:00,19.2,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T21:00,18.4,24140.00,0.00,45,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T22:00,17.6,24140.00,0.00,43,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-13T23:00,17.1,24140.00,0.00,41,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T00:00,16.4,24140.00,0.00,41,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T01:00,15.7,24140.00,0.00,42,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T02:00,15.0,24140.00,0.00,44,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T03:00,14.4,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T04:00,13.9,24140.00,0.00,48,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T05:00,13.5,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T06:00,12.8,24140.00,0.00,59,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-14T07:00,12.8,24140.00,0.00,58,0.00,1,0,0,1,9.0,2.0,7.0
2025-02-14T08:00,14.4,24140.00,3600.00,52,0.00,2,0,0,2,130.0,65.0,65.0
2025-02-14T09:00,16.6,24140.00,3600.00,45,0.00,0,0,0,0,325.0,218.0,107.0
2025-02-14T10:00,19.4,24140.00,3600.00,38,0.00,0,0,0,0,508.0,378.0,130.0
2025-02-14T11:00,21.9,24140.00,3600.00,31,0.00,0,0,0,0,646.0,501.0,145.0
2025-02-14T12:00,23.8,24140.00,3600.00,23,0.00,0,0,0,0,722.0,571.0,151.0
2025-02-14T13:00,24.8,24140.00,3600.00,22,0.00,0,0,0,0,729.0,577.0,152.0
2025-02-14T14:00,25.2,24140.00,3600.00,22,0.00,21,0,0,21,664.0,518.0,146.0
2025-02-14T15:00,25.0,24140.00,3600.00,24,0.00,1,0,0,1,533.0,400.0,133.0
2025-02-14T16:00,24.4,24140.00,3600.00,27,0.00,0,0,0,0,357.0,246.0,111.0
2025-02-14T17:00,23.1,24140.00,3600.00,32,0.00,0,0,0,0,161.0,87.0,74.0
2025-02-14T18:00,22.4,24140.00,268.33,36,0.00,0,0,0,0,19.0,5.0,14.0
2025-02-14T19:00,21.4,24140.00,0.00,40,0.00,12,0,0,12,0.0,0.0,0.0
2025-02-14T20:00,20.5,24140.00,0.00,42,0.00,85,0,0,85,0.0,0.0,0.0
2025-02-14T21:00,19.9,24140.00,0.00,42,0.00,86,0,0,86,0.0,0.0,0.0
2025-02-14T22:00,19.5,24140.00,0.00,42,0.00,95,0,0,95,0.0,0.0,0.0
2025-02-14T23:00,18.5,24140.00,0.00,46,0.00,96,0,0,96,0.0,0.0,0.0
2025-02-15T00:00,17.1,24140.00,0.00,52,0.00,39,0,0,39,0.0,0.0,0.0
2025-02-15T01:00,16.5,24140.00,0.00,53,0.00,100,0,0,100,0.0,0.0,0.0
2025-02-15T02:00,15.9,24140.00,0.00,56,0.00,82,0,0,82,0.0,0.0,0.0
2025-02-15T03:00,15.2,24140.00,0.00,60,0.00,74,0,0,74,0.0,0.0,0.0
2025-02-15T04:00,15.0,24140.00,0.00,59,0.00,76,0,7,74,0.0,0.0,0.0
2025-02-15T05:00,14.4,24140.00,0.00,62,0.00,23,0,2,21,0.0,0.0,0.0
2025-02-15T06:00,13.8,24140.00,0.00,68,0.00,6,0,4,2,0.0,0.0,0.0
2025-02-15T07:00,14.0,24140.00,0.00,68,0.00,63,0,11,59,9.0,2.0,7.0
2025-02-15T08:00,16.1,24140.00,3600.00,59,0.00,23,0,23,0,122.0,51.0,71.0
2025-02-15T09:00,19.6,24140.00,3600.00,47,0.00,78,0,78,0,319.0,210.0,109.0
2025-02-15T10:00,22.6,24140.00,3600.00,35,0.00,30,0,30,0,456.0,280.0,176.0
2025-02-15T11:00,24.2,24140.00,3600.00,30,0.00,1,0,1,0,602.0,422.0,180.0
2025-02-15T12:00,24.6,24140.00,3600.00,31,0.00,2,0,2,0,717.0,565.0,152.0
2025-02-15T13:00,25.1,24140.00,3600.00,27,0.00,0,0,0,0,720.0,566.0,154.0
2025-02-15T14:00,25.3,24140.00,3600.00,27,0.00,0,0,0,0,659.0,513.0,146.0
2025-02-15T15:00,25.0,24140.00,3600.00,28,0.00,0,0,0,0,532.0,398.0,134.0
2025-02-15T16:00,24.3,24140.00,3600.00,30,0.00,0,0,0,0,357.0,245.0,112.0
2025-02-15T17:00,23.4,24140.00,3600.00,34,0.00,0,0,0,0,162.0,87.0,75.0
2025-02-15T18:00,23.6,24140.00,243.63,34,0.00,0,0,0,0,20.0,5.0,15.0
2025-02-15T19:00,22.2,24140.00,0.00,40,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-15T20:00,20.8,24140.00,0.00,49,0.00,12,0,0,12,0.0,0.0,0.0
2025-02-15T21:00,19.5,24140.00,0.00,53,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-15T22:00,18.8,24140.00,0.00,52,0.00,53,0,0,53,0.0,0.0,0.0
2025-02-15T23:00,17.9,24140.00,0.00,55,0.00,7,0,0,7,0.0,0.0,0.0
2025-02-16T00:00,17.9,24140.00,0.00,60,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-16T01:00,16.9,24140.00,0.00,59,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-16T02:00,15.7,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-16T03:00,15.1,24140.00,0.00,65,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-16T04:00,13.9,24140.00,0.00,73,0.00,57,0,0,57,0.0,0.0,0.0
2025-02-16T05:00,13.4,24140.00,0.00,75,0.00,1,0,0,1,0.0,0.0,0.0
2025-02-16T06:00,12.5,24140.00,0.00,87,0.00,4,0,0,4,0.0,0.0,0.0
2025-02-16T07:00,12.9,24140.00,0.00,86,0.00,10,0,0,10,10.0,2.0,8.0
2025-02-16T08:00,15.2,24140.00,3600.00,74,0.00,0,0,0,0,135.0,68.0,67.0
2025-02-16T09:00,19.1,24140.00,3600.00,58,0.00,5,0,0,5,332.0,223.0,109.0
2025-02-16T10:00,22.2,24140.00,3600.00,47,0.00,13,0,0,13,515.0,383.0,132.0
2025-02-16T11:00,24.5,24140.00,3600.00,35,0.00,96,0,0,96,653.0,504.0,149.0
2025-02-16T12:00,26.1,24140.00,3600.00,30,0.00,100,0,0,100,704.0,501.0,203.0
2025-02-16T13:00,26.9,24140.00,3600.00,26,0.00,100,0,0,100,664.0,395.0,269.0
2025-02-16T14:00,27.4,24140.00,3600.00,25,0.00,100,0,0,100,601.0,353.0,248.0
2025-02-16T15:00,27.2,24140.00,3600.00,26,0.00,100,0,11,100,455.0,219.0,236.0
2025-02-16T16:00,26.5,24140.00,3600.00,29,0.10,100,0,34,100,289.0,109.0,180.0
2025-02-16T17:00,25.0,24140.00,0.00,35,0.00,84,0,84,3,84.0,1.0,83.0
2025-02-16T18:00,23.6,24140.00,0.00,41,0.00,7,0,7,0,20.0,4.0,16.0
2025-02-16T19:00,22.0,24140.00,0.00,49,0.00,11,0,11,0,0.0,0.0,0.0
2025-02-16T20:00,21.0,24140.00,0.00,55,0.00,7,0,3,4,0.0,0.0,0.0
2025-02-16T21:00,20.0,24140.00,0.00,59,0.00,6,0,6,0,0.0,0.0,0.0
2025-02-16T22:00,18.9,24140.00,0.00,65,0.00,23,0,4,19,0.0,0.0,0.0
2025-02-16T23:00,17.9,24140.00,0.00,69,0.00,7,0,3,4,0.0,0.0,0.0
2025-02-17T00:00,17.1,24140.00,0.00,73,0.00,8,0,8,0,0.0,0.0,0.0
2025-02-17T01:00,16.4,24140.00,0.00,78,0.00,1,0,1,0,0.0,0.0,0.0
2025-02-17T02:00,15.9,24140.00,0.00,79,0.00,46,0,36,16,0.0,0.0,0.0
2025-02-17T03:00,15.9,24140.00,0.00,79,0.00,99,0,97,74,0.0,0.0,0.0
2025-02-17T04:00,16.3,24140.00,0.00,76,0.00,100,0,100,98,0.0,0.0,0.0
2025-02-17T05:00,16.4,24140.00,0.00,75,0.00,100,0,99,64,0.0,0.0,0.0
2025-02-17T06:00,15.5,24140.00,0.00,83,0.00,61,0,61,0,0.0,0.0,0.0
2025-02-17T07:00,15.5,24140.00,0.00,83,0.00,0,0,0,0,9.0,1.0,8.0
2025-02-17T08:00,17.1,24140.00,3600.00,74,0.00,0,0,0,0,136.0,68.0,68.0
2025-02-17T09:00,20.2,24140.00,3600.00,57,0.00,0,0,0,0,329.0,220.0,109.0
2025-02-17T10:00,23.1,24140.00,3600.00,41,0.00,1,0,1,0,511.0,377.0,134.0
2025-02-17T11:00,25.4,24140.00,3600.00,31,0.00,20,0,20,0,651.0,505.0,146.0
2025-02-17T12:00,27.0,24140.00,3600.00,25,0.00,0,0,0,0,711.0,544.0,167.0
2025-02-17T13:00,28.1,24140.00,3600.00,21,0.00,0,0,0,0,728.0,571.0,157.0
2025-02-17T14:00,28.5,24140.00,3600.00,20,0.00,0,0,0,0,657.0,502.0,155.0
2025-02-17T15:00,28.5,24140.00,3600.00,20,0.00,28,0,0,28,538.0,401.0,137.0
2025-02-17T16:00,28.0,24140.00,3600.00,21,0.00,16,0,0,16,361.0,245.0,116.0
2025-02-17T17:00,26.6,24140.00,3600.00,27,0.00,30,0,0,30,166.0,89.0,77.0
2025-02-17T18:00,24.8,24140.00,466.07,36,0.00,13,0,0,13,22.0,6.0,16.0
2025-02-17T19:00,23.4,24140.00,0.00,47,0.00,65,0,0,65,0.0,0.0,0.0
2025-02-17T20:00,22.3,24140.00,0.00,56,0.00,14,0,0,14,0.0,0.0,0.0
2025-02-17T21:00,21.1,24140.00,0.00,62,0.00,97,0,18,96,0.0,0.0,0.0
2025-02-17T22:00,20.2,24140.00,0.00,65,0.00,21,0,17,9,0.0,0.0,0.0
2025-02-17T23:00,19.5,24140.00,0.00,68,0.00,100,0,85,100,0.0,0.0,0.0
2025-02-18T00:00,19.8,24140.00,0.00,65,0.00,100,0,96,100,0.0,0.0,0.0
2025-02-18T01:00,19.3,24140.00,0.00,65,0.00,10,0,10,0,0.0,0.0,0.0
2025-02-18T02:00,17.8,24140.00,0.00,69,0.00,11,0,8,2,0.0,0.0,0.0
2025-02-18T03:00,17.2,24140.00,0.00,69,0.00,49,0,46,6,0.0,0.0,0.0
2025-02-18T04:00,16.6,24140.00,0.00,72,0.00,95,0,93,22,0.0,0.0,0.0
2025-02-18T05:00,16.1,24140.00,0.00,76,0.00,61,0,60,4,0.0,0.0,0.0
2025-02-18T06:00,16.3,24140.00,0.00,78,0.00,57,0,55,4,0.0,0.0,0.0
2025-02-18T07:00,16.5,24140.00,0.00,76,0.00,96,0,87,81,11.0,2.0,9.0
2025-02-18T08:00,18.6,24140.00,849.80,66,0.00,100,0,100,60,97.0,19.0,78.0
2025-02-18T09:00,20.1,24140.00,0.00,60,0.00,100,0,100,100,144.0,7.0,137.0
2025-02-18T10:00,22.2,24140.00,0.00,52,0.00,100,0,100,72,249.0,15.0,234.0
2025-02-18T11:00,23.2,24140.00,2770.80,48,0.00,98,0,98,20,408.0,105.0,303.0
2025-02-18T12:00,23.4,24140.00,2190.66,46,0.10,89,0,85,31,349.0,100.0,249.0
2025-02-18T13:00,25.2,24140.00,3600.00,33,0.00,0,0,0,0,532.0,238.0,294.0
2025-02-18T14:00,26.5,24140.00,3600.00,26,0.00,4,0,4,0,673.0,526.0,147.0
2025-02-18T15:00,26.8,24140.00,3600.00,24,0.00,1,0,1,0,545.0,408.0,137.0
2025-02-18T16:00,26.3,24140.00,3600.00,24,0.00,1,0,1,0,369.0,255.0,114.0
2025-02-18T17:00,25.4,24140.00,3600.00,26,0.00,0,0,0,0,171.0,94.0,77.0
2025-02-18T18:00,24.1,24140.00,441.70,34,0.00,0,0,0,0,23.0,6.0,17.0
2025-02-18T19:00,23.0,24140.00,0.00,41,0.00,1,0,1,0,0.0,0.0,0.0
2025-02-18T20:00,21.8,24140.00,0.00,49,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-18T21:00,21.0,24140.00,0.00,53,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-18T22:00,20.3,24140.00,0.00,54,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-18T23:00,19.3,24140.00,0.00,58,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-19T00:00,18.6,24140.00,0.00,57,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-19T01:00,17.7,24140.00,0.00,58,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-19T02:00,16.9,24140.00,0.00,60,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-19T03:00,16.4,24140.00,0.00,61,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-19T04:00,15.8,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-19T05:00,15.2,24140.00,0.00,64,0.00,97,0,0,97,0.0,0.0,0.0
2025-02-19T06:00,14.6,24140.00,0.00,71,0.00,92,0,0,92,0.0,0.0,0.0
2025-02-19T07:00,14.9,24140.00,0.00,70,0.00,100,0,0,100,12.0,1.0,11.0
2025-02-19T08:00,16.5,24140.00,3600.00,63,0.00,96,0,0,96,129.0,45.0,84.0
2025-02-19T09:00,19.5,24140.00,3600.00,52,0.00,100,0,0,100,326.0,196.0,130.0
2025-02-19T10:00,22.4,24140.00,3600.00,40,0.00,97,0,0,97,482.0,291.0,191.0
2025-02-19T11:00,24.9,24140.00,3600.00,30,0.00,99,0,0,99,627.0,421.0,206.0
2025-02-19T12:00,26.5,24140.00,3600.00,24,0.00,99,0,0,99,699.0,479.0,220.0
2025-02-19T13:00,27.4,24140.00,3600.00,21,0.00,67,0,0,67,684.0,436.0,248.0
2025-02-19T14:00,28.0,24140.00,3600.00,20,0.00,37,0,0,37,642.0,434.0,208.0
2025-02-19T15:00,28.0,24140.00,3600.00,21,0.00,88,0,0,88,546.0,398.0,148.0
2025-02-19T16:00,27.3,24140.00,3600.00,23,0.00,100,0,9,100,359.0,224.0,135.0
2025-02-19T17:00,26.2,24140.00,3600.00,27,0.00,100,0,63,100,147.0,46.0,101.0
2025-02-19T18:00,25.2,24140.00,0.00,29,0.00,100,0,89,100,14.0,1.0,13.0
2025-02-19T19:00,24.2,24140.00,0.00,34,0.00,100,0,99,100,0.0,0.0,0.0
2025-02-19T20:00,22.9,24140.00,0.00,43,0.00,100,0,91,100,0.0,0.0,0.0
2025-02-19T21:00,22.1,24140.00,0.00,49,0.00,100,1,87,100,0.0,0.0,0.0
2025-02-19T22:00,21.5,24140.00,0.00,48,0.00,75,0,68,25,0.0,0.0,0.0
2025-02-19T23:00,20.0,24140.00,0.00,60,0.60,99,0,63,99,0.0,0.0,0.0
2025-02-20T00:00,19.8,24140.00,0.00,62,0.00,99,0,47,99,0.0,0.0,0.0
2025-02-20T01:00,18.8,24140.00,0.00,67,0.00,99,0,74,98,0.0,0.0,0.0
2025-02-20T02:00,17.5,15520.00,0.00,74,0.50,85,0,16,82,0.0,0.0,0.0
2025-02-20T03:00,16.4,7200.00,0.00,80,1.00,100,0,98,99,0.0,0.0,0.0
2025-02-20T04:00,15.6,10660.00,0.00,88,2.40,68,0,31,54,0.0,0.0,0.0
2025-02-20T05:00,14.9,10240.00,0.00,86,0.00,100,3,31,100,0.0,0.0,0.0
2025-02-20T06:00,16.2,24000.00,0.00,92,0.10,39,0,39,0,0.0,0.0,0.0
2025-02-20T07:00,16.3,17740.00,0.00,84,0.00,26,0,26,0,10.0,2.0,8.0
2025-02-20T08:00,17.8,24140.00,3600.00,74,0.00,17,0,16,0,128.0,59.0,69.0
2025-02-20T09:00,19.1,21620.00,3600.00,71,0.00,66,4,47,35,300.0,186.0,114.0
2025-02-20T10:00,20.4,24140.00,3600.00,63,0.00,98,1,43,96,384.0,212.0,172.0
2025-02-20T11:00,21.1,24140.00,2244.68,58,0.00,70,2,60,27,346.0,94.0,252.0
2025-02-20T12:00,20.9,24140.00,3600.00,63,0.10,35,21,32,0,480.0,244.0,236.0
2025-02-20T13:00,22.5,24140.00,3600.00,53,0.00,4,4,0,0,638.0,442.0,196.0
2025-02-20T14:00,23.5,24140.00,3600.00,47,0.00,0,0,0,0,655.0,495.0,160.0
2025-02-20T15:00,23.8,24140.00,3600.00,46,0.00,25,0,12,15,538.0,397.0,141.0
2025-02-20T16:00,23.2,24140.00,3600.00,47,0.00,18,0,9,11,333.0,207.0,126.0
2025-02-20T17:00,22.0,24140.00,3600.00,51,0.00,28,1,18,12,160.0,80.0,80.0
2025-02-20T18:00,21.2,24140.00,124.08,60,0.00,29,0,6,24,21.0,5.0,16.0
2025-02-20T19:00,20.1,20280.00,0.00,68,0.00,29,0,1,28,0.0,0.0,0.0
2025-02-20T20:00,19.0,24140.00,0.00,70,0.00,95,0,57,88,0.0,0.0,0.0
2025-02-20T21:00,15.6,24140.00,0.00,92,1.00,72,65,21,0,0.0,0.0,0.0
2025-02-20T22:00,16.4,24140.00,0.00,89,0.10,30,16,17,0,0.0,0.0,0.0
2025-02-20T23:00,16.1,24140.00,0.00,86,0.10,37,1,37,0,0.0,0.0,0.0
2025-02-21T00:00,15.7,24140.00,0.00,88,0.00,33,6,28,0,0.0,0.0,0.0
2025-02-21T01:00,15.4,24140.00,0.00,89,0.30,30,7,25,0,0.0,0.0,0.0
2025-02-21T02:00,15.2,24140.00,0.00,90,0.10,25,11,18,0,0.0,0.0,0.0
2025-02-21T03:00,14.8,24140.00,0.00,93,0.00,16,16,1,0,0.0,0.0,0.0
2025-02-21T04:00,14.6,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-21T05:00,14.3,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-21T06:00,14.0,24140.00,0.00,92,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-21T07:00,14.2,24140.00,0.00,92,0.00,0,0,0,0,14.0,3.0,11.0
2025-02-21T08:00,15.6,24140.00,3600.00,86,0.00,0,0,0,0,146.0,73.0,73.0
2025-02-21T09:00,17.8,24140.00,3600.00,77,0.00,5,5,0,0,340.0,224.0,116.0
2025-02-21T10:00,20.0,24140.00,3600.00,68,0.00,4,4,0,0,520.0,374.0,146.0
2025-02-21T11:00,22.0,24140.00,3600.00,59,0.00,6,6,0,0,661.0,502.0,159.0
2025-02-21T12:00,23.4,24140.00,3600.00,53,0.00,5,5,0,0,737.0,572.0,165.0
2025-02-21T13:00,24.2,24140.00,3600.00,51,0.00,19,18,0,0,744.0,580.0,164.0
2025-02-21T14:00,24.8,24140.00,3600.00,48,0.00,78,15,1,74,657.0,487.0,170.0
2025-02-21T15:00,24.8,24140.00,3600.00,47,0.00,88,8,1,86,501.0,324.0,177.0
2025-02-21T16:00,24.0,24140.00,3600.00,48,0.00,100,13,2,100,343.0,207.0,136.0
2025-02-21T17:00,22.5,24140.00,0.00,55,0.00,99,5,0,99,104.0,9.0,95.0
2025-02-21T18:00,21.4,24140.00,0.00,63,0.00,99,7,3,99,24.0,3.0,21.0
2025-02-21T19:00,20.5,24140.00,0.00,69,0.00,99,4,1,99,0.0,0.0,0.0
2025-02-21T20:00,19.5,24140.00,0.00,75,0.00,10,1,1,9,0.0,0.0,0.0
2025-02-21T21:00,18.5,24140.00,0.00,80,0.00,37,0,0,37,0.0,0.0,0.0
2025-02-21T22:00,17.9,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-21T23:00,17.0,24140.00,0.00,85,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-22T00:00,16.5,24140.00,0.00,86,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-22T01:00,15.8,24140.00,0.00,86,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-22T02:00,15.1,24140.00,0.00,87,0.00,0,0,0,0,0.0,0.0,0.0
2025-02-22T03:00,14.5,24140.00,0.00,89,0.00,17,0,0,17,0.0,0.0,0.0
2025-02-22T04:00,14.1,24140.00,0.00,90,0.00,2,0,0,2,0.0,0.0,0.0
2025-02-22T05:00,13.6,24140.00,0.00,90,0.00,38,0,24,19,0.0,0.0,0.0
2025-02-22T06:00,13.6,24140.00,0.00,92,0.00,1,0,0,1,0.0,0.0,0.0
2025-02-22T07:00,13.6,24140.00,0.00,90,0.00,13,0,0,13,15.0,3.0,12.0
